BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE,_SOURCE_YEAR
202601,26,300,202601,26,1200,209595,1306609,ILLINOIS,17,2026,January,Extreme Cold/Wind Chill,Z,48,MENARD,ILX,26-JAN-26 03:00:00,CST-6,26-JAN-26 12:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,"A significant overrunning snow event unfolded across central and southeast Illinois from the afternoon of January 24th through the afternoon of January 25th.  Snowfall was heaviest along and south of the I-70 corridor where 8 to 14 inches accumulated.  Once the snow ended and skies cleared, air temperatures dropped below zero over the fresh snow cover by the morning of January 26th.  Due to west-northwest winds of 10 to 15mph, wind chill values bottomed out in the -20 to -30 degree range.  Despite the dangerously cold conditions, no cold-related injuries or deaths were reported.",Bitterly cold wind-chill values of -20 to -30 occurred across Menard County during the morning of January 26th.,CSV,2026
202601,26,300,202601,26,1200,209595,1306610,ILLINOIS,17,2026,January,Extreme Cold/Wind Chill,Z,42,LOGAN,ILX,26-JAN-26 03:00:00,CST-6,26-JAN-26 12:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,"A significant overrunning snow event unfolded across central and southeast Illinois from the afternoon of January 24th through the afternoon of January 25th.  Snowfall was heaviest along and south of the I-70 corridor where 8 to 14 inches accumulated.  Once the snow ended and skies cleared, air temperatures dropped below zero over the fresh snow cover by the morning of January 26th.  Due to west-northwest winds of 10 to 15mph, wind chill values bottomed out in the -20 to -30 degree range.  Despite the dangerously cold conditions, no cold-related injuries or deaths were reported.",Bitterly cold wind-chill values of -20 to -30 occurred across Logan County during the morning of January 26th.,CSV,2026
202601,23,1700,202601,24,1000,209207,1307238,ILLINOIS,17,2026,January,Cold/Wind Chill,Z,78,WABASH,PAH,23-JAN-26 17:00:00,CST-6,24-JAN-26 10:00:00,0,0,0,0,0.00K,0.00K,AWOS,,,,,,,,,,,,,,,,,,,,,,"A strong cold front moved across southern Illinois, followed by a ridge of high pressure that originated from Siberia, bringing prolonged sub-freezing temperatures beginning on the 23rd. Breezy northerly winds with gusts over 20 mph caused wind chills to plummet between -5 to -12 degrees during the afternoon and evening hours and continued into the morning of the 24th. Areas along and northwest of interstate 57 experienced another interval of dangerous wind chills during the morning and afternoon hours on the 25th while areas to the southeast remained warmer above advisory criteria when a major winter storm was ongoing.",,CSV,2026
202601,23,1800,202601,24,1000,209207,1307239,ILLINOIS,17,2026,January,Cold/Wind Chill,Z,83,WHITE,PAH,23-JAN-26 18:00:00,CST-6,24-JAN-26 10:00:00,0,0,0,0,0.00K,0.00K,AWOS,,,,,,,,,,,,,,,,,,,,,,"A strong cold front moved across southern Illinois, followed by a ridge of high pressure that originated from Siberia, bringing prolonged sub-freezing temperatures beginning on the 23rd. Breezy northerly winds with gusts over 20 mph caused wind chills to plummet between -5 to -12 degrees during the afternoon and evening hours and continued into the morning of the 24th. Areas along and northwest of interstate 57 experienced another interval of dangerous wind chills during the morning and afternoon hours on the 25th while areas to the southeast remained warmer above advisory criteria when a major winter storm was ongoing.",,CSV,2026
202601,23,1800,202601,24,1000,209207,1307240,ILLINOIS,17,2026,January,Cold/Wind Chill,Z,86,SALINE,PAH,23-JAN-26 18:00:00,CST-6,24-JAN-26 10:00:00,0,0,0,0,0.00K,0.00K,AWOS,,,,,,,,,,,,,,,,,,,,,,"A strong cold front moved across southern Illinois, followed by a ridge of high pressure that originated from Siberia, bringing prolonged sub-freezing temperatures beginning on the 23rd. Breezy northerly winds with gusts over 20 mph caused wind chills to plummet between -5 to -12 degrees during the afternoon and evening hours and continued into the morning of the 24th. Areas along and northwest of interstate 57 experienced another interval of dangerous wind chills during the morning and afternoon hours on the 25th while areas to the southeast remained warmer above advisory criteria when a major winter storm was ongoing.",,CSV,2026
202601,23,1800,202601,24,1000,209207,1307241,ILLINOIS,17,2026,January,Cold/Wind Chill,Z,87,GALLATIN,PAH,23-JAN-26 18:00:00,CST-6,24-JAN-26 10:00:00,0,0,0,0,0.00K,0.00K,AWOS,,,,,,,,,,,,,,,,,,,,,,"A strong cold front moved across southern Illinois, followed by a ridge of high pressure that originated from Siberia, bringing prolonged sub-freezing temperatures beginning on the 23rd. Breezy northerly winds with gusts over 20 mph caused wind chills to plummet between -5 to -12 degrees during the afternoon and evening hours and continued into the morning of the 24th. Areas along and northwest of interstate 57 experienced another interval of dangerous wind chills during the morning and afternoon hours on the 25th while areas to the southeast remained warmer above advisory criteria when a major winter storm was ongoing.",,CSV,2026
202601,26,300,202601,26,1200,209595,1306611,ILLINOIS,17,2026,January,Extreme Cold/Wind Chill,Z,38,MCLEAN,ILX,26-JAN-26 03:00:00,CST-6,26-JAN-26 12:00:00,0,0,0,0,0.00K,0.00K,AWSS,,,,,,,,,,,,,,,,,,,,,,"A significant overrunning snow event unfolded across central and southeast Illinois from the afternoon of January 24th through the afternoon of January 25th.  Snowfall was heaviest along and south of the I-70 corridor where 8 to 14 inches accumulated.  Once the snow ended and skies cleared, air temperatures dropped below zero over the fresh snow cover by the morning of January 26th.  Due to west-northwest winds of 10 to 15mph, wind chill values bottomed out in the -20 to -30 degree range.  Despite the dangerously cold conditions, no cold-related injuries or deaths were reported.",Bitterly cold wind-chill values of -20 to -30 occurred across McLean County during the morning of January 26th. The coldest hourly wind-chill reading observed at the Bloomington Airport (KBMI) was -26.,CSV,2026
202601,26,300,202601,26,1200,209595,1306612,ILLINOIS,17,2026,January,Extreme Cold/Wind Chill,Z,43,DE WITT,ILX,26-JAN-26 03:00:00,CST-6,26-JAN-26 12:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,"A significant overrunning snow event unfolded across central and southeast Illinois from the afternoon of January 24th through the afternoon of January 25th.  Snowfall was heaviest along and south of the I-70 corridor where 8 to 14 inches accumulated.  Once the snow ended and skies cleared, air temperatures dropped below zero over the fresh snow cover by the morning of January 26th.  Due to west-northwest winds of 10 to 15mph, wind chill values bottomed out in the -20 to -30 degree range.  Despite the dangerously cold conditions, no cold-related injuries or deaths were reported.",Bitterly cold wind-chill values of -20 to -30 occurred across DeWitt County during the morning of January 26th.,CSV,2026
202601,26,300,202601,26,1200,209595,1306613,ILLINOIS,17,2026,January,Extreme Cold/Wind Chill,Z,44,PIATT,ILX,26-JAN-26 03:00:00,CST-6,26-JAN-26 12:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,"A significant overrunning snow event unfolded across central and southeast Illinois from the afternoon of January 24th through the afternoon of January 25th.  Snowfall was heaviest along and south of the I-70 corridor where 8 to 14 inches accumulated.  Once the snow ended and skies cleared, air temperatures dropped below zero over the fresh snow cover by the morning of January 26th.  Due to west-northwest winds of 10 to 15mph, wind chill values bottomed out in the -20 to -30 degree range.  Despite the dangerously cold conditions, no cold-related injuries or deaths were reported.",Bitterly cold wind-chill values of -20 to -30 occurred across Piatt County during the morning of January 26th.,CSV,2026
202601,23,1300,202601,24,1600,209207,1307244,ILLINOIS,17,2026,January,Cold/Wind Chill,Z,88,UNION,PAH,23-JAN-26 13:00:00,CST-6,24-JAN-26 16:00:00,0,0,0,0,0.00K,0.00K,AWOS,,,,,,,,,,,,,,,,,,,,,,"A strong cold front moved across southern Illinois, followed by a ridge of high pressure that originated from Siberia, bringing prolonged sub-freezing temperatures beginning on the 23rd. Breezy northerly winds with gusts over 20 mph caused wind chills to plummet between -5 to -12 degrees during the afternoon and evening hours and continued into the morning of the 24th. Areas along and northwest of interstate 57 experienced another interval of dangerous wind chills during the morning and afternoon hours on the 25th while areas to the southeast remained warmer above advisory criteria when a major winter storm was ongoing.",,CSV,2026
202601,23,1800,202601,24,1300,209207,1307245,ILLINOIS,17,2026,January,Cold/Wind Chill,Z,89,JOHNSON,PAH,23-JAN-26 18:00:00,CST-6,24-JAN-26 13:00:00,0,0,0,0,0.00K,0.00K,AWOS,,,,,,,,,,,,,,,,,,,,,,"A strong cold front moved across southern Illinois, followed by a ridge of high pressure that originated from Siberia, bringing prolonged sub-freezing temperatures beginning on the 23rd. Breezy northerly winds with gusts over 20 mph caused wind chills to plummet between -5 to -12 degrees during the afternoon and evening hours and continued into the morning of the 24th. Areas along and northwest of interstate 57 experienced another interval of dangerous wind chills during the morning and afternoon hours on the 25th while areas to the southeast remained warmer above advisory criteria when a major winter storm was ongoing.",,CSV,2026
202601,23,1900,202601,24,1200,209207,1307247,ILLINOIS,17,2026,January,Cold/Wind Chill,Z,90,POPE,PAH,23-JAN-26 19:00:00,CST-6,24-JAN-26 12:00:00,0,0,0,0,0.00K,0.00K,AWOS,,,,,,,,,,,,,,,,,,,,,,"A strong cold front moved across southern Illinois, followed by a ridge of high pressure that originated from Siberia, bringing prolonged sub-freezing temperatures beginning on the 23rd. Breezy northerly winds with gusts over 20 mph caused wind chills to plummet between -5 to -12 degrees during the afternoon and evening hours and continued into the morning of the 24th. Areas along and northwest of interstate 57 experienced another interval of dangerous wind chills during the morning and afternoon hours on the 25th while areas to the southeast remained warmer above advisory criteria when a major winter storm was ongoing.",,CSV,2026
202601,23,1900,202601,24,1200,209207,1307248,ILLINOIS,17,2026,January,Cold/Wind Chill,Z,91,HARDIN,PAH,23-JAN-26 19:00:00,CST-6,24-JAN-26 12:00:00,0,0,0,0,0.00K,0.00K,AWOS,,,,,,,,,,,,,,,,,,,,,,"A strong cold front moved across southern Illinois, followed by a ridge of high pressure that originated from Siberia, bringing prolonged sub-freezing temperatures beginning on the 23rd. Breezy northerly winds with gusts over 20 mph caused wind chills to plummet between -5 to -12 degrees during the afternoon and evening hours and continued into the morning of the 24th. Areas along and northwest of interstate 57 experienced another interval of dangerous wind chills during the morning and afternoon hours on the 25th while areas to the southeast remained warmer above advisory criteria when a major winter storm was ongoing.",,CSV,2026
202601,26,300,202601,26,1200,209595,1306614,ILLINOIS,17,2026,January,Extreme Cold/Wind Chill,Z,53,MACON,ILX,26-JAN-26 03:00:00,CST-6,26-JAN-26 12:00:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,"A significant overrunning snow event unfolded across central and southeast Illinois from the afternoon of January 24th through the afternoon of January 25th.  Snowfall was heaviest along and south of the I-70 corridor where 8 to 14 inches accumulated.  Once the snow ended and skies cleared, air temperatures dropped below zero over the fresh snow cover by the morning of January 26th.  Due to west-northwest winds of 10 to 15mph, wind chill values bottomed out in the -20 to -30 degree range.  Despite the dangerously cold conditions, no cold-related injuries or deaths were reported.",Bitterly cold wind-chill values of -20 to -30 occurred across Macon County during the morning of January 26th. The coldest hourly wind-chill reading observed at the Decatur Airport (KDEC) was -23.,CSV,2026
202601,26,300,202601,26,1200,209595,1306615,ILLINOIS,17,2026,January,Extreme Cold/Wind Chill,Z,52,CHRISTIAN,ILX,26-JAN-26 03:00:00,CST-6,26-JAN-26 12:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,"A significant overrunning snow event unfolded across central and southeast Illinois from the afternoon of January 24th through the afternoon of January 25th.  Snowfall was heaviest along and south of the I-70 corridor where 8 to 14 inches accumulated.  Once the snow ended and skies cleared, air temperatures dropped below zero over the fresh snow cover by the morning of January 26th.  Due to west-northwest winds of 10 to 15mph, wind chill values bottomed out in the -20 to -30 degree range.  Despite the dangerously cold conditions, no cold-related injuries or deaths were reported.",Bitterly cold wind-chill values of -20 to -30 occurred across Christian County during the morning of January 26th.,CSV,2026
202601,26,300,202601,26,1200,209595,1306616,ILLINOIS,17,2026,January,Extreme Cold/Wind Chill,Z,61,SHELBY,ILX,26-JAN-26 03:00:00,CST-6,26-JAN-26 12:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,"A significant overrunning snow event unfolded across central and southeast Illinois from the afternoon of January 24th through the afternoon of January 25th.  Snowfall was heaviest along and south of the I-70 corridor where 8 to 14 inches accumulated.  Once the snow ended and skies cleared, air temperatures dropped below zero over the fresh snow cover by the morning of January 26th.  Due to west-northwest winds of 10 to 15mph, wind chill values bottomed out in the -20 to -30 degree range.  Despite the dangerously cold conditions, no cold-related injuries or deaths were reported.",Bitterly cold wind-chill values of -20 to -30 occurred across Shelby County during the morning of January 26th.,CSV,2026
202601,26,300,202601,26,1200,209595,1306617,ILLINOIS,17,2026,January,Extreme Cold/Wind Chill,Z,54,MOULTRIE,ILX,26-JAN-26 03:00:00,CST-6,26-JAN-26 12:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,"A significant overrunning snow event unfolded across central and southeast Illinois from the afternoon of January 24th through the afternoon of January 25th.  Snowfall was heaviest along and south of the I-70 corridor where 8 to 14 inches accumulated.  Once the snow ended and skies cleared, air temperatures dropped below zero over the fresh snow cover by the morning of January 26th.  Due to west-northwest winds of 10 to 15mph, wind chill values bottomed out in the -20 to -30 degree range.  Despite the dangerously cold conditions, no cold-related injuries or deaths were reported.",Bitterly cold wind-chill values of -20 to -30 occurred across Moultrie County during the morning of January 26th.,CSV,2026
202601,23,2200,202601,24,1100,209207,1307249,ILLINOIS,17,2026,January,Cold/Wind Chill,Z,92,ALEXANDER,PAH,23-JAN-26 22:00:00,CST-6,24-JAN-26 11:00:00,0,0,0,0,0.00K,0.00K,AWOS,,,,,,,,,,,,,,,,,,,,,,"A strong cold front moved across southern Illinois, followed by a ridge of high pressure that originated from Siberia, bringing prolonged sub-freezing temperatures beginning on the 23rd. Breezy northerly winds with gusts over 20 mph caused wind chills to plummet between -5 to -12 degrees during the afternoon and evening hours and continued into the morning of the 24th. Areas along and northwest of interstate 57 experienced another interval of dangerous wind chills during the morning and afternoon hours on the 25th while areas to the southeast remained warmer above advisory criteria when a major winter storm was ongoing.",,CSV,2026
202601,23,2200,202601,24,1100,209207,1307250,ILLINOIS,17,2026,January,Cold/Wind Chill,Z,93,PULASKI,PAH,23-JAN-26 22:00:00,CST-6,24-JAN-26 11:00:00,0,0,0,0,0.00K,0.00K,AWOS,,,,,,,,,,,,,,,,,,,,,,"A strong cold front moved across southern Illinois, followed by a ridge of high pressure that originated from Siberia, bringing prolonged sub-freezing temperatures beginning on the 23rd. Breezy northerly winds with gusts over 20 mph caused wind chills to plummet between -5 to -12 degrees during the afternoon and evening hours and continued into the morning of the 24th. Areas along and northwest of interstate 57 experienced another interval of dangerous wind chills during the morning and afternoon hours on the 25th while areas to the southeast remained warmer above advisory criteria when a major winter storm was ongoing.",,CSV,2026
202601,23,2200,202601,24,1100,209207,1307251,ILLINOIS,17,2026,January,Cold/Wind Chill,Z,94,MASSAC,PAH,23-JAN-26 22:00:00,CST-6,24-JAN-26 11:00:00,0,0,0,0,0.00K,0.00K,AWOS,,,,,,,,,,,,,,,,,,,,,,"A strong cold front moved across southern Illinois, followed by a ridge of high pressure that originated from Siberia, bringing prolonged sub-freezing temperatures beginning on the 23rd. Breezy northerly winds with gusts over 20 mph caused wind chills to plummet between -5 to -12 degrees during the afternoon and evening hours and continued into the morning of the 24th. Areas along and northwest of interstate 57 experienced another interval of dangerous wind chills during the morning and afternoon hours on the 25th while areas to the southeast remained warmer above advisory criteria when a major winter storm was ongoing.",,CSV,2026
202601,26,300,202601,26,1200,209595,1306618,ILLINOIS,17,2026,January,Extreme Cold/Wind Chill,Z,45,CHAMPAIGN,ILX,26-JAN-26 03:00:00,CST-6,26-JAN-26 12:00:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,"A significant overrunning snow event unfolded across central and southeast Illinois from the afternoon of January 24th through the afternoon of January 25th.  Snowfall was heaviest along and south of the I-70 corridor where 8 to 14 inches accumulated.  Once the snow ended and skies cleared, air temperatures dropped below zero over the fresh snow cover by the morning of January 26th.  Due to west-northwest winds of 10 to 15mph, wind chill values bottomed out in the -20 to -30 degree range.  Despite the dangerously cold conditions, no cold-related injuries or deaths were reported.",Bitterly cold wind-chill values of -20 to -30 occurred across Champaign County during the morning of January 26th. The coldest hourly wind-chill reading observed at the Champaign Airport (KCMI) was -31.,CSV,2026
202601,26,300,202601,26,1200,209595,1306619,ILLINOIS,17,2026,January,Extreme Cold/Wind Chill,Z,46,VERMILION,ILX,26-JAN-26 03:00:00,CST-6,26-JAN-26 12:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,"A significant overrunning snow event unfolded across central and southeast Illinois from the afternoon of January 24th through the afternoon of January 25th.  Snowfall was heaviest along and south of the I-70 corridor where 8 to 14 inches accumulated.  Once the snow ended and skies cleared, air temperatures dropped below zero over the fresh snow cover by the morning of January 26th.  Due to west-northwest winds of 10 to 15mph, wind chill values bottomed out in the -20 to -30 degree range.  Despite the dangerously cold conditions, no cold-related injuries or deaths were reported.",Bitterly cold wind-chill values of -20 to -30 occurred across Vermilion County during the morning of January 26th.,CSV,2026
202601,26,300,202601,26,1200,209595,1306620,ILLINOIS,17,2026,January,Extreme Cold/Wind Chill,Z,55,DOUGLAS,ILX,26-JAN-26 03:00:00,CST-6,26-JAN-26 12:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,"A significant overrunning snow event unfolded across central and southeast Illinois from the afternoon of January 24th through the afternoon of January 25th.  Snowfall was heaviest along and south of the I-70 corridor where 8 to 14 inches accumulated.  Once the snow ended and skies cleared, air temperatures dropped below zero over the fresh snow cover by the morning of January 26th.  Due to west-northwest winds of 10 to 15mph, wind chill values bottomed out in the -20 to -30 degree range.  Despite the dangerously cold conditions, no cold-related injuries or deaths were reported.",Bitterly cold wind-chill values of -20 to -30 occurred across Douglas County during the morning of January 26th.,CSV,2026
202601,26,300,202601,26,1200,209595,1306621,ILLINOIS,17,2026,January,Extreme Cold/Wind Chill,Z,56,COLES,ILX,26-JAN-26 03:00:00,CST-6,26-JAN-26 12:00:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,"A significant overrunning snow event unfolded across central and southeast Illinois from the afternoon of January 24th through the afternoon of January 25th.  Snowfall was heaviest along and south of the I-70 corridor where 8 to 14 inches accumulated.  Once the snow ended and skies cleared, air temperatures dropped below zero over the fresh snow cover by the morning of January 26th.  Due to west-northwest winds of 10 to 15mph, wind chill values bottomed out in the -20 to -30 degree range.  Despite the dangerously cold conditions, no cold-related injuries or deaths were reported.",Bitterly cold wind-chill values of -20 to -30 occurred across Coles County during the morning of January 26th. The coldest hourly wind-chill reading observed at the Coles County Airport (KMTO) was -30.,CSV,2026
202601,26,300,202601,26,1200,209595,1306622,ILLINOIS,17,2026,January,Extreme Cold/Wind Chill,Z,57,EDGAR,ILX,26-JAN-26 03:00:00,CST-6,26-JAN-26 12:00:00,0,0,0,0,0.00K,0.00K,AWOS,,,,,,,,,,,,,,,,,,,,,,"A significant overrunning snow event unfolded across central and southeast Illinois from the afternoon of January 24th through the afternoon of January 25th.  Snowfall was heaviest along and south of the I-70 corridor where 8 to 14 inches accumulated.  Once the snow ended and skies cleared, air temperatures dropped below zero over the fresh snow cover by the morning of January 26th.  Due to west-northwest winds of 10 to 15mph, wind chill values bottomed out in the -20 to -30 degree range.  Despite the dangerously cold conditions, no cold-related injuries or deaths were reported.",Bitterly cold wind-chill values of -20 to -30 occurred across Edgar County during the morning of January 26th. The coldest hourly wind-chill reading observed at the Paris Airport (KPRG) was -30.,CSV,2026
202601,26,300,202601,26,1200,209595,1306623,ILLINOIS,17,2026,January,Extreme Cold/Wind Chill,Z,66,EFFINGHAM,ILX,26-JAN-26 03:00:00,CST-6,26-JAN-26 12:00:00,0,0,0,0,0.00K,0.00K,AWOS,,,,,,,,,,,,,,,,,,,,,,"A significant overrunning snow event unfolded across central and southeast Illinois from the afternoon of January 24th through the afternoon of January 25th.  Snowfall was heaviest along and south of the I-70 corridor where 8 to 14 inches accumulated.  Once the snow ended and skies cleared, air temperatures dropped below zero over the fresh snow cover by the morning of January 26th.  Due to west-northwest winds of 10 to 15mph, wind chill values bottomed out in the -20 to -30 degree range.  Despite the dangerously cold conditions, no cold-related injuries or deaths were reported.",Bitterly cold wind-chill values of -20 to -30 occurred across Effingham County during the morning of January 26th. The coldest hourly wind-chill reading observed at the Effingham Airport (K1H2) was -22.,CSV,2026
202601,26,300,202601,26,1200,209595,1306624,ILLINOIS,17,2026,January,Extreme Cold/Wind Chill,Z,62,CUMBERLAND,ILX,26-JAN-26 03:00:00,CST-6,26-JAN-26 12:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,"A significant overrunning snow event unfolded across central and southeast Illinois from the afternoon of January 24th through the afternoon of January 25th.  Snowfall was heaviest along and south of the I-70 corridor where 8 to 14 inches accumulated.  Once the snow ended and skies cleared, air temperatures dropped below zero over the fresh snow cover by the morning of January 26th.  Due to west-northwest winds of 10 to 15mph, wind chill values bottomed out in the -20 to -30 degree range.  Despite the dangerously cold conditions, no cold-related injuries or deaths were reported.",Bitterly cold wind-chill values of -20 to -30 occurred across Cumberland County during the morning of January 26th.,CSV,2026
202601,26,300,202601,26,1200,209595,1306625,ILLINOIS,17,2026,January,Extreme Cold/Wind Chill,Z,63,CLARK,ILX,26-JAN-26 03:00:00,CST-6,26-JAN-26 12:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,"A significant overrunning snow event unfolded across central and southeast Illinois from the afternoon of January 24th through the afternoon of January 25th.  Snowfall was heaviest along and south of the I-70 corridor where 8 to 14 inches accumulated.  Once the snow ended and skies cleared, air temperatures dropped below zero over the fresh snow cover by the morning of January 26th.  Due to west-northwest winds of 10 to 15mph, wind chill values bottomed out in the -20 to -30 degree range.  Despite the dangerously cold conditions, no cold-related injuries or deaths were reported.",Bitterly cold wind-chill values of -20 to -30 occurred across Clark County during the morning of January 26th.,CSV,2026
202601,26,300,202601,26,1200,209595,1306626,ILLINOIS,17,2026,January,Extreme Cold/Wind Chill,Z,67,JASPER,ILX,26-JAN-26 03:00:00,CST-6,26-JAN-26 12:00:00,0,0,0,0,0.00K,0.00K,Mesonet,,,,,,,,,,,,,,,,,,,,,,"A significant overrunning snow event unfolded across central and southeast Illinois from the afternoon of January 24th through the afternoon of January 25th.  Snowfall was heaviest along and south of the I-70 corridor where 8 to 14 inches accumulated.  Once the snow ended and skies cleared, air temperatures dropped below zero over the fresh snow cover by the morning of January 26th.  Due to west-northwest winds of 10 to 15mph, wind chill values bottomed out in the -20 to -30 degree range.  Despite the dangerously cold conditions, no cold-related injuries or deaths were reported.",Bitterly cold wind-chill values of -20 to -30 occurred across Jasper County during the morning of January 26th.,CSV,2026
202601,26,300,202601,26,1200,209595,1306627,ILLINOIS,17,2026,January,Extreme Cold/Wind Chill,Z,68,CRAWFORD,ILX,26-JAN-26 03:00:00,CST-6,26-JAN-26 12:00:00,0,0,0,0,0.00K,0.00K,AWOS,,,,,,,,,,,,,,,,,,,,,,"A significant overrunning snow event unfolded across central and southeast Illinois from the afternoon of January 24th through the afternoon of January 25th.  Snowfall was heaviest along and south of the I-70 corridor where 8 to 14 inches accumulated.  Once the snow ended and skies cleared, air temperatures dropped below zero over the fresh snow cover by the morning of January 26th.  Due to west-northwest winds of 10 to 15mph, wind chill values bottomed out in the -20 to -30 degree range.  Despite the dangerously cold conditions, no cold-related injuries or deaths were reported.",Bitterly cold wind-chill values of -20 to -30 occurred across Crawford County during the morning of January 26th. The coldest hourly wind-chill reading observed at the Robinson Airport (KRSV) was -25.,CSV,2026
202601,26,300,202601,26,1200,209595,1306628,ILLINOIS,17,2026,January,Extreme Cold/Wind Chill,Z,71,CLAY,ILX,26-JAN-26 03:00:00,CST-6,26-JAN-26 12:00:00,0,0,0,0,0.00K,0.00K,AWOS,,,,,,,,,,,,,,,,,,,,,,"A significant overrunning snow event unfolded across central and southeast Illinois from the afternoon of January 24th through the afternoon of January 25th.  Snowfall was heaviest along and south of the I-70 corridor where 8 to 14 inches accumulated.  Once the snow ended and skies cleared, air temperatures dropped below zero over the fresh snow cover by the morning of January 26th.  Due to west-northwest winds of 10 to 15mph, wind chill values bottomed out in the -20 to -30 degree range.  Despite the dangerously cold conditions, no cold-related injuries or deaths were reported.",Bitterly cold wind-chill values of -20 to -30 occurred across Clay County during the morning of January 26th. The coldest hourly wind-chill reading observed at the Flora Airport (KFOA) was -21.,CSV,2026
202601,26,300,202601,26,1200,209595,1306629,ILLINOIS,17,2026,January,Extreme Cold/Wind Chill,Z,72,RICHLAND,ILX,26-JAN-26 03:00:00,CST-6,26-JAN-26 12:00:00,0,0,0,0,0.00K,0.00K,AWOS,,,,,,,,,,,,,,,,,,,,,,"A significant overrunning snow event unfolded across central and southeast Illinois from the afternoon of January 24th through the afternoon of January 25th.  Snowfall was heaviest along and south of the I-70 corridor where 8 to 14 inches accumulated.  Once the snow ended and skies cleared, air temperatures dropped below zero over the fresh snow cover by the morning of January 26th.  Due to west-northwest winds of 10 to 15mph, wind chill values bottomed out in the -20 to -30 degree range.  Despite the dangerously cold conditions, no cold-related injuries or deaths were reported.",Bitterly cold wind-chill values of -20 to -30 occurred across Richland County during the morning of January 26th. The coldest hourly wind-chill reading observed at the Olney Airport (KOLY) was -20.,CSV,2026
202601,26,300,202601,26,1200,209595,1306630,ILLINOIS,17,2026,January,Extreme Cold/Wind Chill,Z,73,LAWRENCE,ILX,26-JAN-26 03:00:00,CST-6,26-JAN-26 12:00:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,"A significant overrunning snow event unfolded across central and southeast Illinois from the afternoon of January 24th through the afternoon of January 25th.  Snowfall was heaviest along and south of the I-70 corridor where 8 to 14 inches accumulated.  Once the snow ended and skies cleared, air temperatures dropped below zero over the fresh snow cover by the morning of January 26th.  Due to west-northwest winds of 10 to 15mph, wind chill values bottomed out in the -20 to -30 degree range.  Despite the dangerously cold conditions, no cold-related injuries or deaths were reported.",Bitterly cold wind-chill values of -20 to -30 occurred across Lawrence County during the morning of January 26th. The coldest hourly wind-chill reading observed at the Lawrenceville Airport (KLWV) was -23.,CSV,2026
